"","","","1961 [1961]","1961 [1961]","1961 [1961]","1962 [1962]","1962 [1962]","1962 [1962]","1963 [1963]","1963 [1963]","1963 [1963]","1964 [1964]","1964 [1964]","1964 [1964]","1965 [1965]","1965 [1965]","1965 [1965]","1966 [1966]","1966 [1966]","1966 [1966]","1967 [1967]","1967 [1967]","1967 [1967]","1968 [1968]","1968 [1968]","1968 [1968]","1969 [1969]","1969 [1969]","1969 [1969]","1970 [1970]","1970 [1970]","1970 [1970]","1971 [1971]","1971 [1971]","1971 [1971]","1972 [1972]","1972 [1972]","1972 [1972]","1973 [1973]","1973 [1973]","1973 [1973]","1974 [1974]","1974 [1974]","1974 [1974]","1975 [1975]","1975 [1975]","1975 [1975]","1976 [1976]","1976 [1976]","1976 [1976]","1977 [1977]","1977 [1977]","1977 [1977]","1979 [1979]","1979 [1979]","1979 [1979]","1980 [1980]","1980 [1980]","1980 [1980]","1981 [1981]","1981 [1981]","1981 [1981]","1982 [1982]","1982 [1982]","1982 [1982]","1983 [1983]","1983 [1983]","1983 [1983]","1984 [1984]","1984 [1984]","1984 [1984]","1985 [1985]","1985 [1985]","1985 [1985]","1986 [1986]","1986 [1986]","1986 [1986]","1987 [1987]","1987 [1987]","1987 [1987]","1988 [1988]","1988 [1988]","1988 [1988]","1989 [1989]","1989 [1989]","1989 [1989]","1990 [1990]","1990 [1990]","1990 [1990]","1991 [1991]","1991 [1991]","1991 [1991]","1992 [1992]","1992 [1992]","1992 [1992]","1993 [1993]","1993 [1993]","1993 [1993]","1994 [1994]","1994 [1994]","1994 [1994]","1995 [1995]","1995 [1995]","1995 [1995]","1996 [1996]","1996 [1996]","1996 [1996]","1997 [1997]","1997 [1997]","1997 [1997]","1998 [1998]","1998 [1998]","1998 [1998]","1999 [1999]","1999 [1999]","1999 [1999]","2000 [2000]","2000 [2000]","2000 [2000]","2001 [2001]","2001 [2001]","2001 [2001]","2002 [2002]","2002 [2002]","2002 [2002]","2003 [2003]","2003 [2003]","2003 [2003]","2004 [2004]","2004 [2004]","2004 [2004]","2005 [2005]","2005 [2005]","2005 [2005]","2006 [2006]","2006 [2006]","2006 [2006]","2007 [2007]","2007 [2007]","2007 [2007]"
"Uganda [226]","Export Value [5922]","Root or tuber harvesting machines [2455006]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uganda [226]","Export Value [5922]","Seeders, planters and transplanters [2455002]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000 US$","4","Official data reported on FAO Questionnaires from countries","","","","","","","","","","","","","1000 US$","1","Official data reported on FAO Questionnaires from countries"
"Uganda [226]","Export Value [5922]","Soil working equipment (trade) [2455016]","","","","","","","1000 US$","2","Data reported on country official publications or web sites (Official) or trade country files","","","","","","","","","","1000 US$","3","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","3","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","11","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","1","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","3","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","1","Data reported on country official publications or web sites (Official) or trade country files","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000 US$","38","Data reported on country official publications or web sites (Official) or trade country files","","","","1000 US$","10","Data reported on country official publications or web sites (Official) or trade country files","","","","1000 US$","28","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","36","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","5","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","33","Data reported on country official publications or web sites (Official) or trade country files"
"Uganda [226]","Export Value [5922]","Threshing machines [2455007]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000 US$","1","Official data reported on FAO Questionnaires from countries","","","","","",""
"Uganda [226]","Export Value [5922]","Track-laying tractors (crawlers) [2455012]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000 US$","33","Official data reported on FAO Questionnaires from countries","","","","","","","","","","","","","","","","1000 US$","267","Official data reported on FAO Questionnaires from countries"
"Uganda [226]","Import Quantity [5607]","Agricultural machinery nes (trade) [2455017]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uganda [226]","Import Quantity [5607]","Agricultural tractors [2455011]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uganda [226]","Import Quantity [5607]","Agricultural tractors, total [2455009]","No","100","Data reported on country official publications or web sites (Official) or trade country files","No","61","Data reported on country official publications or web sites (Official) or trade country files","No","11","Data reported on country official publications or web sites (Official) or trade country files","No","397","Data reported on country official publications or web sites (Official) or trade country files","No","202","Data reported on country official publications or web sites (Official) or trade country files","No","618","Data reported on country official publications or web sites (Official) or trade country files","No","286","Data reported on country official publications or web sites (Official) or trade country files","No","178","Data reported on country official publications or web sites (Official) or trade country files","No","202","Data reported on country official publications or web sites (Official) or trade country files","No","141","Data reported on country official publications or web sites (Official) or trade country files","No","486","Data reported on country official publications or web sites (Official) or trade country files","No","119","Data reported on country official publications or web sites (Official) or trade country files","No","170","Data reported on country official publications or web sites (Official) or trade country files","No","635","Data reported on country official publications or web sites (Official) or trade country files","No","229","Data reported on country official publications or web sites (Official) or trade country files","No","635","Data reported on country official publications or web sites (Official) or trade country files","No","622","Data reported on country official publications or web sites (Official) or trade country files","No","3","Data reported on country official publications or web sites (Official) or trade country files","No","70","Data reported on country official publications or web sites (Official) or trade country files","No","111","Data reported on country official publications or web sites (Official) or trade country files","No","281","Data reported on country official publications or web sites (Official) or trade country files","No","268","Data reported on country official publications or web sites (Official) or trade country files","No","178","Data reported on country official publications or web sites (Official) or trade country files","No","261","Data reported on country official publications or web sites (Official) or trade country files","No","106","Data reported on country official publications or web sites (Official) or trade country files","No","738","Data reported on country official publications or web sites (Official) or trade country files","No","456","Data reported on country official publications or web sites (Official) or trade country files","No","352","Data reported on country official publications or web sites (Official) or trade country files","No","485","FAO estimate","No","500","FAO estimate","No","415","FAO estimate","No","415","FAO estimate","No","400","FAO estimate","No","250","FAO estimate","No","85","FAO estimate","No","115","FAO estimate","No","169","Data reported on country official publications or web sites (Official) or trade country files","No","202","Data reported on country official publications or web sites (Official) or trade country files","No","130","Data reported on country official publications or web sites (Official) or trade country files","No","96","Manual Estimation","No","267","Manual Estimation","No","107","Manual Estimation","No","378","Manual Estimation","No","256","Manual Estimation","No","322","Manual Estimation","No","251","Data reported on country official publications or web sites (Official) or trade country files"
"Uganda [226]","Import Quantity [5607]","Balers (straw and fodder balers including pick-up balers) [2455005]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","144","Official data reported on FAO Questionnaires from countries","No","70","Official data reported on FAO Questionnaires from countries","No","1","Official data reported on FAO Questionnaires from countries","No","1","Official data reported on FAO Questionnaires from countries","No","1","Official data reported on FAO Questionnaires from countries","No","1","Official data reported on FAO Questionnaires from countries","No","294","Official data reported on FAO Questionnaires from countries"
"Uganda [226]","Import Quantity [5607]","Combine harvesters - threshers [2455004]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","4","Data reported on country official publications or web sites (Official) or trade country files","No","24","Official data reported on FAO Questionnaires from countries","No","3","Official data reported on FAO Questionnaires from countries","","","","","","","No","25","Official data reported on FAO Questionnaires from countries","No","7","Official data reported on FAO Questionnaires from countries","No","18","Official data reported on FAO Questionnaires from countries"
"Uganda [226]","Import Quantity [5607]","Harvester and threshers (trade) [2455014]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uganda [226]","Import Quantity [5607]","Manure spreaders and Fertiliser distributors [2455003]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","4","Data reported on country official publications or web sites (Official) or trade country files","","","","No","10","Official data reported on FAO Questionnaires from countries","No","1","Official data reported on FAO Questionnaires from countries","No","40","Official data reported on FAO Questionnaires from countries","No","1","Official data reported on FAO Questionnaires from countries","No","179","Official data reported on FAO Questionnaires from countries","No","14","Official data reported on FAO Questionnaires from countries"
"Uganda [226]","Import Quantity [5607]","Milking machines [2455008]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","143","Official data reported on FAO Questionnaires from countries","No","359","Official data reported on FAO Questionnaires from countries","No","450","Official data reported on FAO Questionnaires from countries","No","2","Official data reported on FAO Questionnaires from countries","","","","No","30","Official data reported on FAO Questionnaires from countries","No","23","Official data reported on FAO Questionnaires from countries"
"Uganda [226]","Import Quantity [5607]","Milking, dairy machinery (trade) [2455015]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uganda [226]","Import Quantity [5607]","Other Agricultural tractors (two-axle tractors) [2455013]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","121","Data reported on country official publications or web sites (Official) or trade country files","","","","","","","","","","","","","","","","","","","No","189","Data reported on country official publications or web sites (Official) or trade country files"
"Uganda [226]","Import Quantity [5607]","Pedestrian controlled tractors (single axle tractors) [2455010]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","8","Data reported on country official publications or web sites (Official) or trade country files","","","","No","130","Official data reported on FAO Questionnaires from countries","","","","","","","No","72","Official data reported on FAO Questionnaires from countries","","","","No","62","Official data reported on FAO Questionnaires from countries"
"Uganda [226]","Import Quantity [5607]","Ploughs (e.g. reversible and non-reversible ploughs) [2455001]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uganda [226]","Import Quantity [5607]","Root or tuber harvesting machines [2455006]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","1","Official data reported on FAO Questionnaires from countries","","",""
"Uganda [226]","Import Quantity [5607]","Seeders, planters and transplanters [2455002]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","7","Data reported on country official publications or web sites (Official) or trade country files","No","14","Official data reported on FAO Questionnaires from countries","","","","","","","No","101","Official data reported on FAO Questionnaires from countries","No","12","Official data reported on FAO Questionnaires from countries","No","7","Official data reported on FAO Questionnaires from countries","No","35","Official data reported on FAO Questionnaires from countries"
"Uganda [226]","Import Quantity [5607]","Soil working equipment (trade) [2455016]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uganda [226]","Import Quantity [5607]","Threshing machines [2455007]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","1316","Data reported on country official publications or web sites (Official) or trade country files","No","1009","Official data reported on FAO Questionnaires from countries","No","42","Official data reported on FAO Questionnaires from countries","No","1","Official data reported on FAO Questionnaires from countries","No","183","Official data reported on FAO Questionnaires from countries","No","301","Official data reported on FAO Questionnaires from countries","No","2","Official data reported on FAO Questionnaires from countries","No","32","Official data reported on FAO Questionnaires from countries"
"Uganda [226]","Import Quantity [5607]","Track-laying tractors (crawlers) [2455012]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","1","Data reported on country official publications or web sites (Official) or trade country files","","","","","","","","","","","","","","","","","","","","",""
"Uganda [226]","Import Value [5622]","Agricultural machinery nes (trade) [2455017]","","","","","","","1000 US$","113","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","160","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","179","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","209","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","166","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","134","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","108","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","80","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","74","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","32","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","81","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","130","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","178","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","93","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","100","FAO estimate","1000 US$","90","FAO estimate","1000 US$","100","FAO estimate","1000 US$","110","FAO estimate","1000 US$","100","FAO estimate","1000 US$","110","FAO estimate","1000 US$","110","FAO estimate","1000 US$","120","FAO estimate","1000 US$","130","FAO estimate","1000 US$","140","FAO estimate","1000 US$","150","FAO estimate","1000 US$","160","FAO estimate","1000 US$","170","FAO estimate","1000 US$","180","FAO estimate","1000 US$","150","FAO estimate","1000 US$","150","FAO estimate","1000 US$","150","FAO estimate","1000 US$","200","FAO estimate","1000 US$","300","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","200","FAO estimate","1000 US$","157","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","5","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","232","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","203","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","293","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","453","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","511","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","955","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","980","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","4069","Data reported on country official publications or web sites (Official) or trade country files"
"Uganda [226]","Import Value [5622]","Agricultural tractors [2455011]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uganda [226]","Import Value [5622]","Agricultural tractors, total [2455009]","1000 US$","270","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","200","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","607","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","1227","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","725","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","1567","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","1424","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","964","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","973","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","913","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","2386","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","1168","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","646","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","2800","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","1661","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","4098","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","4300","FAO estimate","1000 US$","23","FAO estimate","1000 US$","560","FAO estimate","1000 US$","950","FAO estimate","1000 US$","2600","FAO estimate","1000 US$","2600","FAO estimate","1000 US$","1800","FAO estimate","1000 US$","2800","FAO estimate","1000 US$","1200","FAO estimate","1000 US$","8800","FAO estimate","1000 US$","5700","FAO estimate","1000 US$","4600","FAO estimate","1000 US$","6500","FAO estimate","1000 US$","7000","FAO estimate","1000 US$","6000","FAO estimate","1000 US$","6000","FAO estimate","1000 US$","6000","FAO estimate","1000 US$","4000","FAO estimate","1000 US$","1366","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","2000","FAO estimate","1000 US$","2924","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","1360","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","1884","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","1305","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","2737","Official data reported on FAO Questionnaires from countries","1000 US$","1169","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","5780","Official data reported on FAO Questionnaires from countries","1000 US$","3021","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","4676","Official data reported on FAO Questionnaires from countries","1000 US$","3956","Official data reported on FAO Questionnaires from countries"
"Uganda [226]","Import Value [5622]","Balers (straw and fodder balers including pick-up balers) [2455005]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000 US$","19","Official data reported on FAO Questionnaires from countries","1000 US$","182","Official data reported on FAO Questionnaires from countries","1000 US$","1","Official data reported on FAO Questionnaires from countries","1000 US$","3","Official data reported on FAO Questionnaires from countries","1000 US$","4","Official data reported on FAO Questionnaires from countries","1000 US$","26","Official data reported on FAO Questionnaires from countries","1000 US$","36","Official data reported on FAO Questionnaires from countries"
"Uganda [226]","Import Value [5622]","Combine harvesters - threshers [2455004]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000 US$","8","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","61","Official data reported on FAO Questionnaires from countries","1000 US$","546","Official data reported on FAO Questionnaires from countries","","","","","","","1000 US$","61","Official data reported on FAO Questionnaires from countries","1000 US$","51","Official data reported on FAO Questionnaires from countries","1000 US$","317","Official data reported on FAO Questionnaires from countries"
"Uganda [226]","Import Value [5622]","Harvester and threshers (trade) [2455014]","","","","","","","1000 US$","105","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","299","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","354","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","390","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","1032","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","312","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","293","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","146","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","346","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","780","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","214","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","176","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","267","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","126","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","150","FAO estimate","1000 US$","190","FAO estimate","1000 US$","200","FAO estimate","1000 US$","220","FAO estimate","1000 US$","220","FAO estimate","1000 US$","225","FAO estimate","1000 US$","225","FAO estimate","1000 US$","230","FAO estimate","1000 US$","235","FAO estimate","1000 US$","240","FAO estimate","1000 US$","245","FAO estimate","1000 US$","250","FAO estimate","1000 US$","240","FAO estimate","1000 US$","250","FAO estimate","1000 US$","300","FAO estimate","1000 US$","300","FAO estimate","1000 US$","500","FAO estimate","1000 US$","1000","FAO estimate","1000 US$","1557","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","2500","FAO estimate","1000 US$","3456","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","1216","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","2248","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","404","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","1341","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","796","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","551","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","1952","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","1341","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","2213","Data reported on country official publications or web sites (Official) or trade country files"
"Uganda [226]","Import Value [5622]","Manure spreaders and Fertiliser distributors [2455003]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000 US$","12","Data reported on country official publications or web sites (Official) or trade country files","","","","1000 US$","160","Official data reported on FAO Questionnaires from countries","1000 US$","1","Official data reported on FAO Questionnaires from countries","1000 US$","30","Official data reported on FAO Questionnaires from countries","1000 US$","24","Official data reported on FAO Questionnaires from countries","1000 US$","28","Official data reported on FAO Questionnaires from countries","1000 US$","10","Official data reported on FAO Questionnaires from countries"
"Uganda [226]","Import Value [5622]","Milking machines [2455008]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000 US$","10","Official data reported on FAO Questionnaires from countries","1000 US$","1","Official data reported on FAO Questionnaires from countries","1000 US$","317","Official data reported on FAO Questionnaires from countries","1000 US$","5","Official data reported on FAO Questionnaires from countries","","","","1000 US$","86","Official data reported on FAO Questionnaires from countries","1000 US$","2","Official data reported on FAO Questionnaires from countries"
"Uganda [226]","Import Value [5622]","Milking, dairy machinery (trade) [2455015]","","","","","","","1000 US$","14","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","5","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","8","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","18","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","7","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","44","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","633","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","97","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","197","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","23","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","24","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","50","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","12","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","54","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","60","FAO estimate","1000 US$","55","FAO estimate","1000 US$","60","FAO estimate","1000 US$","50","FAO estimate","1000 US$","55","FAO estimate","1000 US$","60","FAO estimate","1000 US$","65","FAO estimate","1000 US$","70","FAO estimate","1000 US$","75","FAO estimate","1000 US$","80","FAO estimate","1000 US$","85","FAO estimate","1000 US$","90","FAO estimate","1000 US$","95","FAO estimate","1000 US$","100","FAO estimate","1000 US$","70","FAO estimate","1000 US$","70","FAO estimate","1000 US$","100","FAO estimate","1000 US$","800","FAO estimate","1000 US$","2086","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","1000","FAO estimate","1000 US$","328","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","1120","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","9441","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","107","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","1034","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","783","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","282","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","154","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","677","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","1482","Data reported on country official publications or web sites (Official) or trade country files"
"Uganda [226]","Import Value [5622]","Other Agricultural tractors (two-axle tractors) [2455013]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000 US$","1830","Data reported on country official publications or web sites (Official) or trade country files","1000 US$","1257","Official data reported on FAO Questionnaires from countries","1000 US$","2000","Official data reported on FAO Questionnaires from countries","1000 US$","1116","Official data reported on FAO Questionnaires from countries","1000 US$","5685","Official data reported on FAO Questionnaires from countries","1000 US$","2945","Official data reported on FAO Questionnaires from countries","1000 US$","4519","Official data reported on FAO Questionnaires from countries","1000 US$","3875","Official data reported on FAO Questionnaires from countries"
