"","","","1961 [1961]","1961 [1961]","1961 [1961]","1962 [1962]","1962 [1962]","1962 [1962]","1963 [1963]","1963 [1963]","1963 [1963]","1964 [1964]","1964 [1964]","1964 [1964]","1965 [1965]","1965 [1965]","1965 [1965]","1966 [1966]","1966 [1966]","1966 [1966]","1967 [1967]","1967 [1967]","1967 [1967]","1968 [1968]","1968 [1968]","1968 [1968]","1969 [1969]","1969 [1969]","1969 [1969]","1970 [1970]","1970 [1970]","1970 [1970]","1971 [1971]","1971 [1971]","1971 [1971]","1972 [1972]","1972 [1972]","1972 [1972]","1973 [1973]","1973 [1973]","1973 [1973]","1974 [1974]","1974 [1974]","1974 [1974]","1975 [1975]","1975 [1975]","1975 [1975]","1976 [1976]","1976 [1976]","1976 [1976]","1977 [1977]","1977 [1977]","1977 [1977]","1978 [1978]","1978 [1978]","1978 [1978]","1979 [1979]","1979 [1979]","1979 [1979]","1980 [1980]","1980 [1980]","1980 [1980]","1981 [1981]","1981 [1981]","1981 [1981]","1982 [1982]","1982 [1982]","1982 [1982]","1983 [1983]","1983 [1983]","1983 [1983]","1984 [1984]","1984 [1984]","1984 [1984]","1985 [1985]","1985 [1985]","1985 [1985]","1986 [1986]","1986 [1986]","1986 [1986]","1987 [1987]","1987 [1987]","1987 [1987]","1988 [1988]","1988 [1988]","1988 [1988]","1989 [1989]","1989 [1989]","1989 [1989]","1990 [1990]","1990 [1990]","1990 [1990]","1991 [1991]","1991 [1991]","1991 [1991]","1992 [1992]","1992 [1992]","1992 [1992]","1993 [1993]","1993 [1993]","1993 [1993]","1994 [1994]","1994 [1994]","1994 [1994]","1995 [1995]","1995 [1995]","1995 [1995]","1996 [1996]","1996 [1996]","1996 [1996]","1997 [1997]","1997 [1997]","1997 [1997]","1998 [1998]","1998 [1998]","1998 [1998]","1999 [1999]","1999 [1999]","1999 [1999]","2000 [2000]","2000 [2000]","2000 [2000]","2001 [2001]","2001 [2001]","2001 [2001]","2002 [2002]","2002 [2002]","2002 [2002]","2003 [2003]","2003 [2003]","2003 [2003]","2004 [2004]","2004 [2004]","2004 [2004]","2005 [2005]","2005 [2005]","2005 [2005]","2006 [2006]","2006 [2006]","2006 [2006]","2007 [2007]","2007 [2007]","2007 [2007]","2008 [2008]","2008 [2008]","2008 [2008]","2009 [2009]","2009 [2009]","2009 [2009]","2010 [2010]","2010 [2010]","2010 [2010]","2011 [2011]","2011 [2011]","2011 [2011]","2012 [2012]","2012 [2012]","2012 [2012]","2013 [2013]","2013 [2013]","2013 [2013]","2014 [2014]","2014 [2014]","2014 [2014]","2015 [2015]","2015 [2015]","2015 [2015]","2016 [2016]","2016 [2016]","2016 [2016]"
"Uganda [226]","Area harvested [5312]","Sesame seed [289]","ha","109000","Official data","ha","82959","Official data","ha","86966","Official data","ha","109000","Official data","ha","95000","Official data","ha","96000","Official data","ha","94000","Official data","ha","96000","Official data","ha","84000","Official data","ha","66000","Official data","ha","103000","Official data","ha","91000","Official data","ha","96000","Official data","ha","97000","Official data","ha","122800","Official data","ha","113488","Official data","ha","133000","Official data","ha","136100","Official data","ha","60000","Official data","ha","65000","Official data","ha","70000","Official data","ha","80000","Official data","ha","95000","Official data","ha","86000","Official data","ha","76000","Official data","ha","80444","Official data","ha","74000","Official data","ha","81000","Official data","ha","92000","Official data","ha","124000","Official data","ha","130000","Official data","ha","143000","Official data","ha","150000","Official data","ha","158000","Official data","ha","166000","Official data","ha","172000","Official data","ha","172000","Official data","ha","179000","Official data","ha","186000","Official data","ha","194000","Official data","ha","203000","Official data","ha","211000","Official data","ha","240000","Unofficial figure","ha","255000","Official data","ha","268000","Official data","ha","276000","Official data","ha","280000","Official data","ha","165000","Official data","ha","192000","Official data","ha","198000","Official data","ha","202752","Official data","ha","207000","Official data","ha","207014","Official data","ha","207117","Official data","ha","200000","Unofficial figure","ha","210000","Unofficial figure"
"Uganda [226]","Area harvested [5312]","Sisal [789]","ha","2000","Official data","ha","2000","Official data","ha","1000","Official data","ha","1000","Official data","ha","1133","Official data","ha","809","Official data","ha","809","Official data","ha","400","Official data","ha","0","FAO estimate","ha","0","FAO estimate","ha","0","FAO estimate","ha","0","FAO estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ha","0","Official data","ha","0","Official data","ha","0","Official data","ha","0","Official data","ha","0","Official data","ha","0","Official data","ha","0","Official data","ha","0","Official data","ha","0","FAO estimate","ha","0","FAO estimate","ha","0","FAO estimate","ha","0","FAO estimate","ha","0","FAO estimate","ha","0","FAO estimate","ha","0","FAO estimate","ha","0","FAO estimate","ha","3","FAO estimate","ha","3","FAO estimate","ha","3","FAO data based on imputation methodology","ha","2","FAO data based on imputation methodology","ha","2","FAO data based on imputation methodology","ha","2","FAO data based on imputation methodology","ha","2","FAO data based on imputation methodology","ha","2","FAO data based on imputation methodology","ha","2","FAO data based on imputation methodology","ha","2","FAO data based on imputation methodology","ha","2","FAO data based on imputation methodology"
"Uganda [226]","Area harvested [5312]","Sorghum [83]","ha","292000","Official data","ha","294000","Official data","ha","296000","Official data","ha","320000","Official data","ha","306000","Official data","ha","296000","Official data","ha","290000","Official data","ha","230000","Official data","ha","280000","Official data","ha","311000","Official data","ha","307000","Official data","ha","318000","Official data","ha","287000","Official data","ha","367000","Official data","ha","311300","Official data","ha","326840","Official data","ha","280057","Official data","ha","286200","Official data","ha","187000","Official data","ha","167000","Official data","ha","170000","Official data","ha","200000","Official data","ha","207000","Official data","ha","206000","Official data","ha","190409","Official data","ha","207610","Official data","ha","203000","Official data","ha","233000","Official data","ha","230888","Official data","ha","240000","Official data","ha","244949","Official data","ha","250000","Official data","ha","255000","Official data","ha","260000","Official data","ha","266000","Official data","ha","271000","Official data","ha","276000","Official data","ha","280000","Official data","ha","275000","Official data","ha","280000","Official data","ha","282000","Official data","ha","285000","Official data","ha","290000","Official data","ha","285000","Official data","ha","294000","Official data","ha","308000","Official data","ha","314000","Official data","ha","321000","Official data","ha","340000","Official data","ha","355000","Official data","ha","364000","Official data","ha","373000","Official data","ha","373000","Official data","ha","373000","Official data","ha","373382","Official data","ha","398050","FAO data based on imputation methodology"
"Uganda [226]","Area harvested [5312]","Soybeans [236]","ha","2670","Official data","ha","2400","Official data","ha","500","Official data","ha","2500","Official data","ha","2400","FAO estimate","ha","1050","Official data","ha","3000","FAO estimate","ha","7000","Official data","ha","4000","Official data","ha","4600","Official data","ha","4000","Official data","ha","7000","Official data","ha","5000","Official data","ha","6000","Official data","ha","6000","Official data","ha","8000","Official data","ha","6000","Official data","ha","6000","Official data","ha","4000","Official data","ha","4000","Official data","ha","5000","Official data","ha","6000","Official data","ha","6000","Official data","ha","11000","Official data","ha","10000","Official data","ha","12137","Official data","ha","10000","Official data","ha","17000","Official data","ha","17638","Official data","ha","37216","Official data","ha","54000","Official data","ha","59000","Official data","ha","65000","Official data","ha","68000","Official data","ha","72000","Official data","ha","76000","Official data","ha","76000","Official data","ha","80000","Official data","ha","84000","Official data","ha","106000","Official data","ha","127000","Official data","ha","151000","Official data","ha","165000","Official data","ha","144000","Official data","ha","144000","Official data","ha","145000","Official data","ha","147000","Official data","ha","31000","Official data","ha","45000","Official data","ha","45000","Official data","ha","45495","Official data","ha","45995","Official data","ha","46409","Official data","ha","46549","Official data","ha","74182","FAO data based on imputation methodology","ha","121040","FAO data based on imputation methodology"
"Uganda [226]","Area harvested [5312]","Sugar cane [156]","ha","16800","Official data","ha","17000","Official data","ha","17400","Official data","ha","19000","Official data","ha","19300","Official data","ha","20800","Official data","ha","23100","Official data","ha","27100","Official data","ha","31600","Official data","ha","31800","Official data","ha","29100","Official data","ha","29000","FAO estimate","ha","27000","FAO estimate","ha","28000","FAO estimate","ha","24333","Official data","ha","29493","Official data","ha","33200","Official data","ha","31300","Official data","ha","37500","Official data","ha","31000","Official data","ha","31000","Official data","ha","31000","Official data","ha","31000","Official data","ha","31000","Official data","ha","31000","Official data","ha","31000","Official data","ha","31000","Official data","ha","31000","Official data","ha","25000","FAO estimate","ha","25000","FAO estimate","ha","22000","FAO estimate","ha","18000","FAO estimate","ha","16000","FAO estimate","ha","14000","FAO estimate","ha","15000","FAO estimate","ha","18000","FAO estimate","ha","19500","FAO estimate","ha","19500","FAO estimate","ha","20000","FAO estimate","ha","20000","FAO estimate","ha","19705","Unofficial figure","ha","26500","FAO estimate","ha","33000","FAO estimate","ha","34500","FAO estimate","ha","34000","FAO estimate","ha","35000","FAO estimate","ha","35000","FAO estimate","ha","39300","FAO estimate","ha","47200","FAO estimate","ha","52000","FAO estimate","ha","46500","FAO estimate","ha","47000","FAO estimate","ha","50000","FAO estimate","ha","53265","FAO data based on imputation methodology","ha","54467","FAO data based on imputation methodology","ha","54911","FAO data based on imputation methodology"
"Uganda [226]","Area harvested [5312]","Sunflower seed [267]","ha","2800","FAO estimate","ha","2800","FAO estimate","ha","2950","FAO estimate","ha","2950","FAO estimate","ha","3000","FAO estimate","ha","3000","FAO estimate","ha","3000","FAO estimate","ha","3000","FAO estimate","ha","3500","FAO estimate","ha","3500","FAO estimate","ha","3700","FAO estimate","ha","3880","FAO estimate","ha","3900","FAO estimate","ha","4200","FAO estimate","ha","4350","FAO estimate","ha","4400","FAO estimate","ha","4550","FAO estimate","ha","4600","FAO estimate","ha","4250","FAO estimate","ha","4250","FAO estimate","ha","4300","FAO estimate","ha","4500","FAO estimate","ha","4700","FAO estimate","ha","4700","FAO estimate","ha","4700","FAO estimate","ha","5000","FAO estimate","ha","5000","FAO estimate","ha","5000","FAO estimate","ha","5000","FAO estimate","ha","52500","FAO estimate","ha","52500","FAO estimate","ha","52500","FAO estimate","ha","53000","FAO estimate","ha","53000","FAO estimate","ha","53500","FAO estimate","ha","53500","FAO estimate","ha","54000","Unofficial figure","ha","66000","Unofficial figure","ha","72000","Unofficial figure","ha","79000","Unofficial figure","ha","78000","Unofficial figure","ha","124000","Unofficial figure","ha","145000","Unofficial figure","ha","149000","Official data","ha","157000","Official data","ha","165000","Official data","ha","173000","Official data","ha","173000","Official data","ha","195000","Official data","ha","207000","Official data","ha","221000","Official data","ha","230000","Official data","ha","238100","Official data","ha","245200","Official data","ha","230000","Unofficial figure","ha","240000","Unofficial figure"
"Uganda [226]","Area harvested [5312]","Sweet potatoes [122]","ha","141000","FAO estimate","ha","157000","FAO estimate","ha","173000","FAO estimate","ha","174000","FAO estimate","ha","170000","FAO estimate","ha","150000","FAO estimate","ha","106000","Official data","ha","118000","Official data","ha","270000","FAO estimate","ha","440000","Official data","ha","495000","Official data","ha","509900","Official data","ha","400000","Official data","ha","506000","Official data","ha","550000","Official data","ha","563800","Official data","ha","467300","Official data","ha","475700","Official data","ha","256000","Official data","ha","231000","Official data","ha","350000","Official data","ha","372000","Official data","ha","457000","Official data","ha","387000","Official data","ha","358658","Official data","ha","407327","Official data","ha","398000","Official data","ha","417000","Official data","ha","404740","Official data","ha","412835","Official data","ha","425220","Official data","ha","442000","Official data","ha","460000","Official data","ha","473000","Official data","ha","494000","Official data","ha","516000","Official data","ha","529000","Official data","ha","544000","Official data","ha","539000","Official data","ha","555000","Official data","ha","572000","Official data","ha","589000","Official data","ha","595000","Official data","ha","602000","Official data","ha","590000","Official data","ha","584000","Official data","ha","578000","Official data","ha","427000","Official data","ha","463000","Official data","ha","442000","Official data","ha","449514","Official data","ha","452000","Official data","ha","452000","Official data","ha","454000","Official data","ha","454478","Official data","ha","482241","FAO data based on imputation methodology"
"Uganda [226]","Area harvested [5312]","Tea [667]","ha","5500","FAO estimate","ha","5700","FAO estimate","ha","6300","FAO estimate","ha","7150","FAO estimate","ha","7300","FAO estimate","ha","8000","FAO estimate","ha","8000","Unofficial figure","ha","10000","Unofficial figure","ha","10000","Unofficial figure","ha","10300","Official data","ha","15000","Official data","ha","14600","Official data","ha","16400","Official data","ha","16300","Official data","ha","17500","Official data","ha","18000","Official data","ha","16800","Official data","ha","18300","Official data","ha","4000","FAO estimate","ha","3000","FAO estimate","ha","4000","FAO estimate","ha","5000","FAO estimate","ha","6000","FAO estimate","ha","8000","FAO estimate","ha","9000","FAO estimate","ha","7000","FAO estimate","ha","7200","FAO estimate","ha","7200","FAO estimate","ha","8000","FAO estimate","ha","11000","FAO estimate","ha","14500","FAO estimate","ha","15500","FAO estimate","ha","16000","FAO estimate","ha","16000","FAO estimate","ha","16000","FAO estimate","ha","18000","FAO estimate","ha","20500","Official data","ha","20000","FAO estimate","ha","15213","Official data","ha","15701","Official data","ha","15761","Official data","ha","22000","Official data","ha","20000","FAO estimate","ha","18914","FAO data based on imputation methodology","ha","20100","FAO estimate","ha","19100","FAO estimate","ha","22000","FAO estimate","ha","21000","FAO estimate","ha","25000","FAO estimate","ha","25561","FAO data based on imputation methodology","ha","16845","FAO data based on imputation methodology","ha","28056","FAO data based on imputation methodology","ha","29223","FAO data based on imputation methodology","ha","29123","FAO data based on imputation methodology","ha","28674","FAO data based on imputation methodology","ha","29455","FAO data based on imputation methodology"
"Uganda [226]","Area harvested [5312]","Tobacco, unmanufactured [826]","ha","12000","FAO estimate","ha","8000","FAO estimate","ha","5000","FAO estimate","ha","6000","FAO estimate","ha","6000","FAO estimate","ha","4856","Official data","ha","6475","Official data","ha","7284","Unofficial figure","ha","7284","Unofficial figure","ha","6880","Unofficial figure","ha","6070","Unofficial figure","ha","6900","Official data","ha","6500","FAO estimate","ha","6900","Official data","ha","7200","Official data","ha","4670","Official data","ha","5557","Official data","ha","4100","Official data","ha","3700","Official data","ha","3300","Official data","ha","600","Official data","ha","1100","Official data","ha","3800","Official data","ha","3200","Official data","ha","2900","Official data","ha","1400","Official data","ha","2100","Official data","ha","2700","Official data","ha","3690","Official data","ha","4280","Official data","ha","7000","FAO estimate","ha","8500","FAO estimate","ha","7000","FAO estimate","ha","7500","FAO estimate","ha","7525","Unofficial figure","ha","7525","Unofficial figure","ha","7525","Unofficial figure","ha","7525","Unofficial figure","ha","13500","FAO estimate","ha","15566","FAO data based on imputation methodology","ha","14585","FAO data based on imputation methodology","ha","18000","FAO estimate","ha","20092","FAO data based on imputation methodology","ha","19639","FAO data based on imputation methodology","ha","19529","FAO data based on imputation methodology","ha","10118","FAO data based on imputation methodology","ha","17437","FAO data based on imputation methodology","ha","20000","FAO estimate","ha","14000","FAO estimate","ha","19734","FAO data based on imputation methodology","ha","22199","FAO data based on imputation methodology","ha","25307","FAO data based on imputation methodology","ha","26693","FAO data based on imputation methodology","ha","28252","FAO data based on imputation methodology","ha","28978","FAO data based on imputation methodology","ha","30735","FAO data based on imputation methodology"
"Uganda [226]","Area harvested [5312]","Tomatoes [388]","ha","500","FAO estimate","ha","540","FAO estimate","ha","570","FAO estimate","ha","600","FAO estimate","ha","630","FAO estimate","ha","660","FAO estimate","ha","690","FAO estimate","ha","730","FAO estimate","ha","760","FAO estimate","ha","790","FAO estimate","ha","830","FAO estimate","ha","860","FAO estimate","ha","890","FAO estimate","ha","930","FAO estimate","ha","960","FAO estimate","ha","990","FAO estimate","ha","1000","FAO estimate","ha","1000","FAO estimate","ha","1000","FAO estimate","ha","1000","FAO estimate","ha","1050","FAO estimate","ha","1100","FAO estimate","ha","1200","FAO estimate","ha","1300","FAO estimate","ha","1300","FAO estimate","ha","1400","FAO estimate","ha","1500","FAO estimate","ha","1600","FAO estimate","ha","1700","FAO estimate","ha","1800","FAO estimate","ha","1900","FAO estimate","ha","1800","FAO estimate","ha","1826","FAO data based on imputation methodology","ha","1832","FAO data based on imputation methodology","ha","1850","FAO estimate","ha","1700","FAO estimate","ha","1800","FAO estimate","ha","1900","FAO estimate","ha","2000","FAO estimate","ha","2100","FAO estimate","ha","2454","FAO data based on imputation methodology","ha","2669","FAO data based on imputation methodology","ha","2934","FAO data based on imputation methodology","ha","3171","FAO data based on imputation methodology","ha","3746","FAO data based on imputation methodology","ha","3902","FAO data based on imputation methodology","ha","4300","FAO estimate","ha","4151","FAO data based on imputation methodology","ha","4752","FAO data based on imputation methodology","ha","5500","FAO estimate","ha","5156","FAO data based on imputation methodology","ha","6000","FAO estimate","ha","5877","FAO data based on imputation methodology","ha","5991","FAO data based on imputation methodology","ha","6240","FAO data based on imputation methodology","ha","6485","FAO data based on imputation methodology"
"Uganda [226]","Area harvested [5312]","Vanilla [692]","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","50","FAO estimate","ha","54","FAO data based on imputation methodology","ha","60","FAO estimate","ha","50","FAO estimate","ha","60","FAO estimate","ha","65","FAO estimate","ha","50","FAO estimate","ha","70","FAO estimate","ha","75","FAO data based on imputation methodology","ha","120","FAO estimate","ha","80","FAO estimate","ha","91","FAO data based on imputation methodology","ha","100","FAO estimate","ha","140","FAO estimate","ha","200","FAO estimate","ha","340","FAO estimate","ha","400","FAO estimate","ha","560","FAO estimate","ha","600","FAO estimate","ha","550","FAO estimate","ha","500","FAO estimate","ha","500","FAO estimate","ha","360","FAO estimate","ha","350","FAO estimate","ha","341","FAO data based on imputation methodology","ha","409","FAO data based on imputation methodology","ha","402","FAO data based on imputation methodology","ha","405","FAO data based on imputation methodology"
"Uganda [226]","Area harvested [5312]","Vegetables, fresh nes [463]","ha","29140","FAO estimate","ha","30050","FAO estimate","ha","30960","FAO estimate","ha","31860","FAO estimate","ha","32770","FAO estimate","ha","32770","FAO estimate","ha","33675","FAO estimate","ha","33670","FAO estimate","ha","34580","FAO estimate","ha","35485","FAO estimate","ha","36390","FAO estimate","ha","37000","FAO estimate","ha","38000","FAO estimate","ha","39000","FAO estimate","ha","40000","FAO estimate","ha","41000","FAO estimate","ha","43000","FAO estimate","ha","44000","FAO estimate","ha","46500","FAO estimate","ha","47000","FAO estimate","ha","48300","FAO estimate","ha","50000","FAO estimate","ha","52000","FAO estimate","ha","53000","FAO estimate","ha","55000","FAO estimate","ha","55000","FAO estimate","ha","55000","FAO estimate","ha","55000","FAO estimate","ha","54000","FAO estimate","ha","61204","FAO data based on imputation methodology","ha","53000","FAO estimate","ha","52000","FAO estimate","ha","53225","FAO data based on imputation methodology","ha","53784","FAO data based on imputation methodology","ha","54228","FAO data based on imputation methodology","ha","53178","FAO data based on imputation methodology","ha","53524","FAO data based on imputation methodology","ha","53000","FAO estimate","ha","54397","FAO data based on imputation methodology","ha","54000","FAO estimate","ha","57688","FAO data based on imputation methodology","ha","61184","FAO data based on imputation methodology","ha","70124","FAO data based on imputation methodology","ha","77289","FAO data based on imputation methodology","ha","85206","FAO data based on imputation methodology","ha","93484","FAO data based on imputation methodology","ha","108000","FAO estimate","ha","113877","FAO data based on imputation methodology","ha","123115","FAO data based on imputation methodology","ha","135000","FAO estimate","ha","135587","FAO data based on imputation methodology","ha","136000","FAO estimate","ha","142372","FAO data based on imputation methodology","ha","141260","FAO data based on imputation methodology","ha","146163","FAO data based on imputation methodology","ha","151397","FAO data based on imputation methodology"
"Uganda [226]","Area harvested [5312]","Wheat [15]","","","","","","","","","","","","","","","","ha","324","Official data","ha","486","Official data","ha","3000","Official data","ha","3000","Official data","ha","4000","Official data","ha","4000","Official data","ha","3000","Official data","ha","3000","Official data","ha","4000","Official data","ha","6000","Official data","ha","4975","Official data","ha","6293","Official data","ha","6600","Official data","ha","3000","Official data","ha","8000","Official data","ha","4000","Official data","ha","5000","Official data","ha","5000","Official data","ha","4000","Official data","ha","4000","Official data","ha","5362","Official data","ha","4620","Official data","ha","6000","Official data","ha","4891","Official data","ha","2000","Official data","ha","5000","Official data","ha","5000","Official data","ha","5000","Official data","ha","5000","Official data","ha","5000","Official data","ha","5000","Official data","ha","5000","Official data","ha","5000","Official data","ha","6000","Official data","ha","7000","Official data","ha","8000","Official data","ha","8000","Official data","ha","9000","Official data","ha","9000","Official data","ha","9000","Official data","ha","10000","Official data","ha","11000","Official data","ha","11000","Official data","ha","12000","Official data","ha","12000","Official data","ha","13000","Official data","ha","14000","Official data","ha","14000","Official data","ha","14000","Official data","ha","13799","Official data","ha","14500","FAO data based on imputation methodology"
"Uganda [226]","Production [5510]","Bananas [486]","tonnes","200000","FAO estimate","tonnes","200000","FAO estimate","tonnes","200000","FAO estimate","tonnes","200000","FAO estimate","tonnes","200000","FAO estimate","tonnes","235000","FAO estimate","tonnes","315000","FAO estimate","tonnes","328000","FAO estimate","tonnes","330000","FAO estimate","tonnes","332000","FAO estimate","tonnes","280000","FAO estimate","tonnes","300000","FAO estimate","tonnes","310000","FAO estimate","tonnes","320000","FAO estimate","tonnes","330000","FAO estimate","tonnes","340000","FAO estimate","tonnes","350000","FAO estimate","tonnes","360000","FAO estimate","tonnes","360000","FAO estimate","tonnes","369000","Unofficial figure","tonnes","370000","Unofficial figure","tonnes","400000","FAO estimate","tonnes","410000","FAO estimate","tonnes","400000","FAO estimate","tonnes","430000","FAO estimate","tonnes","440000","FAO estimate","tonnes","460000","FAO estimate","tonnes","480000","FAO estimate","tonnes","490000","FAO estimate","tonnes","560000","FAO estimate","tonnes","570000","FAO estimate","tonnes","560000","FAO estimate","tonnes","570000","FAO estimate","tonnes","580000","FAO estimate","tonnes","584678","FAO data based on imputation methodology","tonnes","590000","FAO estimate","tonnes","592264","FAO data based on imputation methodology","tonnes","595000","FAO estimate","tonnes","600000","FAO estimate","tonnes","610000","FAO estimate","tonnes","610625","FAO data based on imputation methodology","tonnes","615000","FAO estimate","tonnes","613545","FAO data based on imputation methodology","tonnes","614247","FAO data based on imputation methodology","tonnes","610089","FAO data based on imputation methodology","tonnes","608582","FAO data based on imputation methodology","tonnes","624427","FAO data based on imputation methodology","tonnes","613966","FAO data based on imputation methodology","tonnes","606550","FAO data based on imputation methodology","tonnes","600000","FAO estimate","tonnes","580000","FAO estimate","tonnes","570000","FAO estimate","tonnes","562283","FAO data based on imputation methodology","tonnes","585566","FAO data based on imputation methodology","tonnes","583527","FAO data based on imputation methodology","tonnes","582839","FAO data based on imputation methodology"
"Uganda [226]","Production [5510]","Beans, dry [176]","tonnes","100000","FAO estimate","tonnes","100000","FAO estimate","tonnes","110000","FAO estimate","tonnes","120000","FAO estimate","tonnes","130000","FAO estimate","tonnes","140000","FAO estimate","tonnes","156000","Official data","tonnes","170000","Official data","tonnes","116000","Official data","tonnes","169000","FAO estimate","tonnes","222000","Official data","tonnes","237000","Official data","tonnes","170000","Official data","tonnes","196300","Official data","tonnes","325000","Official data","tonnes","337000","Official data","tonnes","253000","Official data","tonnes","291000","Official data","tonnes","182000","Official data","tonnes","133000","Official data","tonnes","240000","Official data","tonnes","237000","Official data","tonnes","314000","Official data","tonnes","295000","Official data","tonnes","266815","Official data","tonnes","267093","Official data","tonnes","299000","Official data","tonnes","338000","Official data","tonnes","388816","Official data","tonnes","396000","Official data","tonnes","383000","Official data","tonnes","402000","Official data","tonnes","428000","Official data","tonnes","378000","Official data","tonnes","390000","Official data","tonnes","234000","Official data","tonnes","221000","Official data","tonnes","387000","Official data","tonnes","401000","Official data","tonnes","420000","Official data","tonnes","511000","Official data","tonnes","535000","Official data","tonnes","525000","Official data","tonnes","455000","Official data","tonnes","478000","Official data","tonnes","424000","Official data","tonnes","435000","Official data","tonnes","912000","Official data","tonnes","925000","Official data","tonnes","949000","Official data","tonnes","915445","Official data","tonnes","869607","Official data","tonnes","941182","Official data","tonnes","1011435","Official data","tonnes","1012446","Official data","tonnes","1008410","FAO data based on imputation methodology"
"Uganda [226]","Production [5510]","Cassava [125]","tonnes","1120000","FAO estimate","tonnes","1055000","FAO estimate","tonnes","1140000","FAO estimate","tonnes","985000","FAO estimate","tonnes","1300000","FAO estimate","tonnes","900000","FAO estimate","tonnes","1063000","FAO estimate","tonnes","930000","FAO estimate","tonnes","1400000","FAO estimate","tonnes","2578000","Official data","tonnes","2417000","Official data","tonnes","2650400","Official data","tonnes","2131900","Official data","tonnes","2349900","Official data","tonnes","2992100","Official data","tonnes","2837800","Official data","tonnes","2993400","Official data","tonnes","2028400","Official data","tonnes","1294000","Official data","tonnes","2072000","Official data","tonnes","3034000","Official data","tonnes","3127000","Official data","tonnes","3239000","Official data","tonnes","2969000","Official data","tonnes","2699565","Official data","tonnes","2900000","Official data","tonnes","3101000","Official data","tonnes","3271000","Official data","tonnes","3568376","Official data","tonnes","3420000","Official data","tonnes","3229000","Official data","tonnes","2896000","Official data","tonnes","3139000","Official data","tonnes","2080000","Official data","tonnes","2224000","Official data","tonnes","2245000","Official data","tonnes","2291000","Official data","tonnes","3204000","Official data","tonnes","4875000","Official data","tonnes","4966000","Official data","tonnes","5265000","Official data","tonnes","5373000","Official data","tonnes","5450000","Official data","tonnes","5500000","Official data","tonnes","5576000","Official data","tonnes","4926000","Official data","tonnes","4973000","Official data","tonnes","2875619","Official data","tonnes","2952171","Official data","tonnes","3017118","Official data","tonnes","2712000","Official data","tonnes","2806000","Official data","tonnes","2979000","Official data","tonnes","2812000","Official data","tonnes","2897955","Official data","tonnes","2885446","FAO data based on imputation methodology"
"Uganda [226]","Production [5510]","Castor oil seed [265]","tonnes","1747","Official data","tonnes","2644","Official data","tonnes","2545","Official data","tonnes","2040","Official data","tonnes","2000","Official data","tonnes","1960","Official data","tonnes","1743","Official data","tonnes","1820","Official data","tonnes","2450","Unofficial figure","tonnes","1482","Official data","tonnes","2000","FAO estimate","tonnes","1500","FAO estimate","tonnes","1500","FAO estimate","tonnes","800","FAO estimate","tonnes","500","FAO estimate","tonnes","500","FAO estimate","tonnes","500","FAO estimate","tonnes","500","FAO estimate","tonnes","500","FAO estimate","tonnes","500","FAO estimate","tonnes","500","FAO estimate","tonnes","500","Official data","tonnes","700","FAO estimate","tonnes","700","FAO estimate","tonnes","700","FAO estimate","tonnes","1000","FAO estimate","tonnes","1000","FAO estimate","tonnes","1000","FAO estimate","tonnes","1000","FAO estimate","tonnes","1237","FAO data based on imputation methodology","tonnes","882","FAO data based on imputation methodology","tonnes","800","FAO estimate","tonnes","1000","FAO estimate","tonnes","894","FAO data based on imputation methodology","tonnes","800","FAO estimate","tonnes","900","FAO estimate","tonnes","914","FAO data based on imputation methodology","tonnes","929","FAO data based on imputation methodology","tonnes","930","FAO data based on imputation methodology","tonnes","938","FAO data based on imputation methodology","tonnes","946","FAO data based on imputation methodology","tonnes","953","FAO data based on imputation methodology","tonnes","1000","Unofficial figure","tonnes","1000","Unofficial figure","tonnes","1000","Unofficial figure","tonnes","1000","Unofficial figure","tonnes","1000","Unofficial figure","tonnes","1000","Unofficial figure","tonnes","1000","Unofficial figure","tonnes","1000","Unofficial figure","tonnes","1000","Unofficial figure","tonnes","1000","Unofficial figure","tonnes","1000","Unofficial figure","tonnes","1000","Unofficial figure","tonnes","1000","Unofficial figure","tonnes","1000","Unofficial figure"
