Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","1977","1977","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","1978","1978","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","1979","1979","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","1980","1980","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","1981","1981","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","1982","1982","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","1983","1983","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","1984","1984","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","1985","1985","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","1986","1986","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","1987","1987","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","1988","1988","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","1989","1989","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","1990","1990","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","1991","1991","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","1992","1992","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","1993","1993","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","1994","1994","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","1995","1995","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","1996","1996","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","1997","1997","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","1998","1998","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","1999","1999","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","2000","2000","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","2001","2001","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","2002","2002","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","2003","2003","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","2004","2004","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","2005","2005","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","2006","2006","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","2007","2007","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","2008","2008","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","2009","2009","1000 ha","4174","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","2010","2010","1000 ha","4103","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","2011","2011","1000 ha","4103","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","2012","2012","1000 ha","4103","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","2013","2013","1000 ha","4103","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","2014","2014","1000 ha","4103","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","226","Uganda","5110","Area","6680","Inland water","2015","2015","1000 ha","4103","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1961","1961","1000 ha","2","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1962","1962","1000 ha","2","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1963","1963","1000 ha","2","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1964","1964","1000 ha","3","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1965","1965","1000 ha","3","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1966","1966","1000 ha","4","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1967","1967","1000 ha","4","F","FAO estimate"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1968","1968","1000 ha","4","F","FAO estimate"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1969","1969","1000 ha","4","F","FAO estimate"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1970","1970","1000 ha","4","F","FAO estimate"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1971","1971","1000 ha","4","F","FAO estimate"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1972","1972","1000 ha","4","F","FAO estimate"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1973","1973","1000 ha","4","F","FAO estimate"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1974","1974","1000 ha","4","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1975","1975","1000 ha","4","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1976","1976","1000 ha","4","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1977","1977","1000 ha","4","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1978","1978","1000 ha","6","F","FAO estimate"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1979","1979","1000 ha","6","F","FAO estimate"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1980","1980","1000 ha","6","F","FAO estimate"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1981","1981","1000 ha","6","F","FAO estimate"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1982","1982","1000 ha","8","F","FAO estimate"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1983","1983","1000 ha","8","F","FAO estimate"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1984","1984","1000 ha","8","F","FAO estimate"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1985","1985","1000 ha","9","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1986","1986","1000 ha","9","F","FAO estimate"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1987","1987","1000 ha","9","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1988","1988","1000 ha","9","F","FAO estimate"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1989","1989","1000 ha","9","F","FAO estimate"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1990","1990","1000 ha","9","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1991","1991","1000 ha","9","F","FAO estimate"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1992","1992","1000 ha","9","F","FAO estimate"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1993","1993","1000 ha","9","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1994","1994","1000 ha","9","F","FAO estimate"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1995","1995","1000 ha","9","F","FAO estimate"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1996","1996","1000 ha","9","F","FAO estimate"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1997","1997","1000 ha","9","F","FAO estimate"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1998","1998","1000 ha","9","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","1999","1999","1000 ha","9","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","2000","2000","1000 ha","9","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","2001","2001","1000 ha","10","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","2002","2002","1000 ha","10","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","2003","2003","1000 ha","10","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","2004","2004","1000 ha","10","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","2005","2005","1000 ha","10","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","2006","2006","1000 ha","10","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","2007","2007","1000 ha","10","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","2008","2008","1000 ha","11","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","2009","2009","1000 ha","11","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","2010","2010","1000 ha","11","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","2011","2011","1000 ha","11","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","2012","2012","1000 ha","11.14","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","2013","2013","1000 ha","11.14","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","2014","2014","1000 ha","11.14","Fm","Manual Estimation"
"RL","Land Use","226","Uganda","5110","Area","6690","Total area equipped for irrigation","2015","2015","1000 ha","11.14","Fm","Manual Estimation"
