"","","","1961 [1961]","1961 [1961]","1961 [1961]","1962 [1962]","1962 [1962]","1962 [1962]","1963 [1963]","1963 [1963]","1963 [1963]","1964 [1964]","1964 [1964]","1964 [1964]","1965 [1965]","1965 [1965]","1965 [1965]","1966 [1966]","1966 [1966]","1966 [1966]","1967 [1967]","1967 [1967]","1967 [1967]","1968 [1968]","1968 [1968]","1968 [1968]","1969 [1969]","1969 [1969]","1969 [1969]","1970 [1970]","1970 [1970]","1970 [1970]","1971 [1971]","1971 [1971]","1971 [1971]","1972 [1972]","1972 [1972]","1972 [1972]","1973 [1973]","1973 [1973]","1973 [1973]","1974 [1974]","1974 [1974]","1974 [1974]","1975 [1975]","1975 [1975]","1975 [1975]","1976 [1976]","1976 [1976]","1976 [1976]","1977 [1977]","1977 [1977]","1977 [1977]","1978 [1978]","1978 [1978]","1978 [1978]","1979 [1979]","1979 [1979]","1979 [1979]","1980 [1980]","1980 [1980]","1980 [1980]","1981 [1981]","1981 [1981]","1981 [1981]","1982 [1982]","1982 [1982]","1982 [1982]","1983 [1983]","1983 [1983]","1983 [1983]","1984 [1984]","1984 [1984]","1984 [1984]","1985 [1985]","1985 [1985]","1985 [1985]","1986 [1986]","1986 [1986]","1986 [1986]","1987 [1987]","1987 [1987]","1987 [1987]","1988 [1988]","1988 [1988]","1988 [1988]","1989 [1989]","1989 [1989]","1989 [1989]","1990 [1990]","1990 [1990]","1990 [1990]","1991 [1991]","1991 [1991]","1991 [1991]","1992 [1992]","1992 [1992]","1992 [1992]","1993 [1993]","1993 [1993]","1993 [1993]","1994 [1994]","1994 [1994]","1994 [1994]","1995 [1995]","1995 [1995]","1995 [1995]","1996 [1996]","1996 [1996]","1996 [1996]","1997 [1997]","1997 [1997]","1997 [1997]","1998 [1998]","1998 [1998]","1998 [1998]","1999 [1999]","1999 [1999]","1999 [1999]","2000 [2000]","2000 [2000]","2000 [2000]","2001 [2001]","2001 [2001]","2001 [2001]","2002 [2002]","2002 [2002]","2002 [2002]","2003 [2003]","2003 [2003]","2003 [2003]","2004 [2004]","2004 [2004]","2004 [2004]","2005 [2005]","2005 [2005]","2005 [2005]","2006 [2006]","2006 [2006]","2006 [2006]","2007 [2007]","2007 [2007]","2007 [2007]","2008 [2008]","2008 [2008]","2008 [2008]","2009 [2009]","2009 [2009]","2009 [2009]","2010 [2010]","2010 [2010]","2010 [2010]","2011 [2011]","2011 [2011]","2011 [2011]","2012 [2012]","2012 [2012]","2012 [2012]","2013 [2013]","2013 [2013]","2013 [2013]","2014 [2014]","2014 [2014]","2014 [2014]"
"Uganda [226]","Gross per capita Production Index Number (2004-2006 = 100) [434]","Food (PIN) [2054]","Int. $","127.98","Official data","Int. $","124.64","Official data","Int. $","129.95","Official data","Int. $","128.34","Official data","Int. $","109.59","Official data","Int. $","110.19","Official data","Int. $","124.66","Official data","Int. $","131.25","Official data","Int. $","138.12","Official data","Int. $","172.55","Official data","Int. $","164.45","Official data","Int. $","163.49","Official data","Int. $","158.69","Official data","Int. $","164.89","Official data","Int. $","172.5","Official data","Int. $","158.54","Official data","Int. $","154.72","Official data","Int. $","152.08","Official data","Int. $","109.29","Official data","Int. $","102.54","Official data","Int. $","109.42","Official data","Int. $","113.58","Official data","Int. $","115.84","Official data","Int. $","105.62","Official data","Int. $","104.64","Official data","Int. $","100.28","Official data","Int. $","102.25","Official data","Int. $","104.48","Official data","Int. $","107.83","Official data","Int. $","109.9","Official data","Int. $","108.99","Official data","Int. $","104.92","Official data","Int. $","107.23","Official data","Int. $","102.01","Official data","Int. $","103.59","Official data","Int. $","96.11","Official data","Int. $","95.45","Official data","Int. $","100.61","Official data","Int. $","102.09","Official data","Int. $","102.55","Official data","Int. $","104.58","Official data","Int. $","105.83","Official data","Int. $","106.67","Official data","Int. $","103.2","Official data","Int. $","100.22","Official data","Int. $","96.58","Official data","Int. $","96.08","Official data","Int. $","91.65","Official data","Int. $","91.64","Official data","Int. $","85.57","Official data","Int. $","78.56","Official data","Int. $","71.97","Official data","Int. $","70.27","Official data","Int. $","66.86","Official data"
"Uganda [226]","Gross per capita Production Index Number (2004-2006 = 100) [434]","Livestock (PIN) [2044]","Int. $","102.59","Official data","Int. $","94.25","Official data","Int. $","90.89","Official data","Int. $","88.17","Official data","Int. $","86.36","Official data","Int. $","85.59","Official data","Int. $","85.81","Official data","Int. $","84.19","Official data","Int. $","86.12","Official data","Int. $","89.18","Official data","Int. $","87.74","Official data","Int. $","88.52","Official data","Int. $","89.44","Official data","Int. $","89.72","Official data","Int. $","90.02","Official data","Int. $","89.16","Official data","Int. $","92.94","Official data","Int. $","99.16","Official data","Int. $","97.51","Official data","Int. $","88.19","Official data","Int. $","85.52","Official data","Int. $","85.02","Official data","Int. $","84.11","Official data","Int. $","83.7","Official data","Int. $","83.27","Official data","Int. $","69.75","Official data","Int. $","66.18","Official data","Int. $","67.95","Official data","Int. $","74.22","Official data","Int. $","81.86","Official data","Int. $","85.23","Official data","Int. $","84.31","Official data","Int. $","85.24","Official data","Int. $","80.01","Official data","Int. $","79.45","Official data","Int. $","78.42","Official data","Int. $","77.28","Official data","Int. $","77.94","Official data","Int. $","78.05","Official data","Int. $","77.74","Official data","Int. $","78.8","Official data","Int. $","87.33","Official data","Int. $","97.25","Official data","Int. $","99.07","Official data","Int. $","100.68","Official data","Int. $","100.25","Official data","Int. $","102.76","Official data","Int. $","100.36","Official data","Int. $","101.4","Official data","Int. $","100.95","Official data","Int. $","100.76","Official data","Int. $","99.39","Official data","Int. $","99.19","Official data","Int. $","90.31","Official data"
"Uganda [226]","Gross per capita Production Index Number (2004-2006 = 100) [434]","Non Food (PIN) [2057]","Int. $","301.25","Official data","Int. $","260.99","Official data","Int. $","359.32","Official data","Int. $","376.33","Official data","Int. $","355.57","Official data","Int. $","349.99","Official data","Int. $","351.48","Official data","Int. $","282.88","Official data","Int. $","424.81","Official data","Int. $","376.23","Official data","Int. $","325.53","Official data","Int. $","330.98","Official data","Int. $","352.93","Official data","Int. $","290.82","Official data","Int. $","256.85","Official data","Int. $","179.6","Official data","Int. $","179.18","Official data","Int. $","146.22","Official data","Int. $","101.28","Official data","Int. $","121.29","Official data","Int. $","87.94","Official data","Int. $","136.28","Official data","Int. $","129.69","Official data","Int. $","128.6","Official data","Int. $","127.46","Official data","Int. $","125.1","Official data","Int. $","123.45","Official data","Int. $","109.85","Official data","Int. $","118.47","Official data","Int. $","92.79","Official data","Int. $","105.11","Official data","Int. $","81.92","Official data","Int. $","101.23","Official data","Int. $","128.39","Official data","Int. $","116.14","Official data","Int. $","170.55","Official data","Int. $","132.37","Official data","Int. $","128.44","Official data","Int. $","151.11","Official data","Int. $","106.62","Official data","Int. $","122.51","Official data","Int. $","139.55","Official data","Int. $","108.5","Official data","Int. $","113.33","Official data","Int. $","102.86","Official data","Int. $","83.8","Official data","Int. $","98.76","Official data","Int. $","112.82","Official data","Int. $","96.63","Official data","Int. $","93.86","Official data","Int. $","103.45","Official data","Int. $","95.07","Official data","Int. $","102.32","Official data","Int. $","102.41","Official data"
"Uganda [226]","Net Production Index Number (2004-2006 = 100) [436]","Agriculture (PIN) [2051]","Int. $","33.58","Official data","Int. $","33.13","Official data","Int. $","36.97","Official data","Int. $","38.01","Official data","Int. $","34.86","Official data","Int. $","35.86","Official data","Int. $","40.92","Official data","Int. $","42.7","Official data","Int. $","48.9","Official data","Int. $","59.6","Official data","Int. $","57.83","Official data","Int. $","59.37","Official data","Int. $","59.3","Official data","Int. $","61.54","Official data","Int. $","65.53","Official data","Int. $","61.19","Official data","Int. $","61.2","Official data","Int. $","61.42","Official data","Int. $","45.68","Official data","Int. $","45.02","Official data","Int. $","48.78","Official data","Int. $","53.12","Official data","Int. $","56.04","Official data","Int. $","52.89","Official data","Int. $","54.04","Official data","Int. $","53.53","Official data","Int. $","56.23","Official data","Int. $","59.06","Official data","Int. $","63.62","Official data","Int. $","66.16","Official data","Int. $","68.27","Official data","Int. $","67.35","Official data","Int. $","71.77","Official data","Int. $","71.25","Official data","Int. $","73.94","Official data","Int. $","72.75","Official data","Int. $","72.91","Official data","Int. $","79.53","Official data","Int. $","84.98","Official data","Int. $","85.76","Official data","Int. $","91.22","Official data","Int. $","96.51","Official data","Int. $","99.48","Official data","Int. $","100.02","Official data","Int. $","100.65","Official data","Int. $","99.33","Official data","Int. $","103.58","Official data","Int. $","112.59","Official data","Int. $","115.36","Official data","Int. $","111.49","Official data","Int. $","106.82","Official data","Int. $","100.96","Official data","Int. $","102.54","Official data","Int. $","101.19","Official data"
"Uganda [226]","Net Production Index Number (2004-2006 = 100) [436]","Cereals,Total [1717]","Int. $","36.68","Official data","Int. $","37.09","Official data","Int. $","37.33","Official data","Int. $","37.57","Official data","Int. $","43.37","Official data","Int. $","43.97","Official data","Int. $","44.97","Official data","Int. $","53.39","Official data","Int. $","67.4","Official data","Int. $","68.35","Official data","Int. $","59.7","Official data","Int. $","62.36","Official data","Int. $","59.92","Official data","Int. $","56.64","Official data","Int. $","70.99","Official data","Int. $","67.79","Official data","Int. $","61.56","Official data","Int. $","63.08","Official data","Int. $","51.78","Official data","Int. $","44.6","Official data","Int. $","47.82","Official data","Int. $","44.34","Official data","Int. $","57.45","Official data","Int. $","38.26","Official data","Int. $","48.05","Official data","Int. $","43.44","Official data","Int. $","50.21","Official data","Int. $","57.31","Official data","Int. $","67.05","Official data","Int. $","64.75","Official data","Int. $","64.97","Official data","Int. $","71.81","Official data","Int. $","76.7","Official data","Int. $","78.87","Official data","Int. $","82.5","Official data","Int. $","64.28","Official data","Int. $","66.11","Official data","Int. $","85.05","Official data","Int. $","88.16","Official data","Int. $","85.29","Official data","Int. $","93.28","Official data","Int. $","95.62","Official data","Int. $","101.53","Official data","Int. $","92.64","Official data","Int. $","103.08","Official data","Int. $","104.29","Official data","Int. $","108.02","Official data","Int. $","121.81","Official data","Int. $","125.29","Official data","Int. $","128.3","Official data","Int. $","138.83","Official data","Int. $","137.62","Official data","Int. $","136.04","Official data","Int. $","138.74","Official data"
"Uganda [226]","Net Production Index Number (2004-2006 = 100) [436]","Crops (PIN) [2041]","Int. $","36.33","Official data","Int. $","36.37","Official data","Int. $","41.23","Official data","Int. $","42.63","Official data","Int. $","37.4","Official data","Int. $","38.84","Official data","Int. $","45.53","Official data","Int. $","48.34","Official data","Int. $","55.5","Official data","Int. $","69.68","Official data","Int. $","67.41","Official data","Int. $","68.97","Official data","Int. $","69.15","Official data","Int. $","72.29","Official data","Int. $","76.92","Official data","Int. $","70.7","Official data","Int. $","70.45","Official data","Int. $","70.06","Official data","Int. $","48.78","Official data","Int. $","48.24","Official data","Int. $","52.77","Official data","Int. $","58.27","Official data","Int. $","61.34","Official data","Int. $","57.15","Official data","Int. $","58.39","Official data","Int. $","59.39","Official data","Int. $","63.2","Official data","Int. $","66.18","Official data","Int. $","70.34","Official data","Int. $","72.07","Official data","Int. $","73.76","Official data","Int. $","72.12","Official data","Int. $","77.06","Official data","Int. $","77.26","Official data","Int. $","80.61","Official data","Int. $","79.18","Official data","Int. $","79.26","Official data","Int. $","86.27","Official data","Int. $","91.57","Official data","Int. $","92.54","Official data","Int. $","98.36","Official data","Int. $","102.05","Official data","Int. $","102.23","Official data","Int. $","101.55","Official data","Int. $","100.35","Official data","Int. $","98.09","Official data","Int. $","101.56","Official data","Int. $","100.88","Official data","Int. $","102.78","Official data","Int. $","97.52","Official data","Int. $","91.31","Official data","Int. $","84.12","Official data","Int. $","84.94","Official data","Int. $","85.32","Official data"
"Uganda [226]","Net Production Index Number (2004-2006 = 100) [436]","Food (PIN) [2054]","Int. $","31.06","Official data","Int. $","31.05","Official data","Int. $","33.4","Official data","Int. $","34.01","Official data","Int. $","30.82","Official data","Int. $","31.76","Official data","Int. $","36.88","Official data","Int. $","39.86","Official data","Int. $","43.45","Official data","Int. $","55.53","Official data","Int. $","54.49","Official data","Int. $","55.82","Official data","Int. $","55.07","Official data","Int. $","58.65","Official data","Int. $","63.48","Official data","Int. $","60.56","Official data","Int. $","60.46","Official data","Int. $","61.4","Official data","Int. $","45.77","Official data","Int. $","44.46","Official data","Int. $","49.27","Official data","Int. $","52.41","Official data","Int. $","55.58","Official data","Int. $","52.15","Official data","Int. $","53.28","Official data","Int. $","52.68","Official data","Int. $","55.44","Official data","Int. $","58.77","Official data","Int. $","63.16","Official data","Int. $","66.67","Official data","Int. $","68.31","Official data","Int. $","68.13","Official data","Int. $","71.91","Official data","Int. $","70.07","Official data","Int. $","73.29","Official data","Int. $","69.39","Official data","Int. $","71.12","Official data","Int. $","78.14","Official data","Int. $","82.61","Official data","Int. $","85.47","Official data","Int. $","90.23","Official data","Int. $","94.7","Official data","Int. $","99.35","Official data","Int. $","99.42","Official data","Int. $","100.5","Official data","Int. $","100.08","Official data","Int. $","103.43","Official data","Int. $","111.83","Official data","Int. $","115.63","Official data","Int. $","111.5","Official data","Int. $","105.62","Official data","Int. $","99.79","Official data","Int. $","100.65","Official data","Int. $","98.95","Official data"
"Uganda [226]","Net Production Index Number (2004-2006 = 100) [436]","Livestock (PIN) [2044]","Int. $","25.63","Official data","Int. $","24.33","Official data","Int. $","24.26","Official data","Int. $","24.34","Official data","Int. $","24.66","Official data","Int. $","25.29","Official data","Int. $","26.23","Official data","Int. $","26.62","Official data","Int. $","28.12","Official data","Int. $","30.02","Official data","Int. $","30.39","Official data","Int. $","31.51","Official data","Int. $","32.69","Official data","Int. $","33.67","Official data","Int. $","34.72","Official data","Int. $","35.37","Official data","Int. $","37.99","Official data","Int. $","41.78","Official data","Int. $","42.32","Official data","Int. $","39.44","Official data","Int. $","39.4","Official data","Int. $","40.35","Official data","Int. $","41.14","Official data","Int. $","42.24","Official data","Int. $","43.41","Official data","Int. $","37.59","Official data","Int. $","36.94","Official data","Int. $","39.28","Official data","Int. $","44.43","Official data","Int. $","50.7","Official data","Int. $","54.58","Official data","Int. $","55.79","Official data","Int. $","58.25","Official data","Int. $","56.42","Official data","Int. $","57.78","Official data","Int. $","58.79","Official data","Int. $","59.7","Official data","Int. $","62.04","Official data","Int. $","64.04","Official data","Int. $","65.79","Official data","Int. $","68.86","Official data","Int. $","78.87","Official data","Int. $","90.83","Official data","Int. $","95.73","Official data","Int. $","100.61","Official data","Int. $","103.65","Official data","Int. $","109.85","Official data","Int. $","110.93","Official data","Int. $","115.87","Official data","Int. $","119.23","Official data","Int. $","122.99","Official data","Int. $","125.33","Official data","Int. $","129.28","Official data","Int. $","121.48","Official data"
"Uganda [226]","Net Production Index Number (2004-2006 = 100) [436]","Non Food (PIN) [2057]","Int. $","75.49","Official data","Int. $","67.58","Official data","Int. $","96.22","Official data","Int. $","104.26","Official data","Int. $","101.92","Official data","Int. $","103.81","Official data","Int. $","107.86","Official data","Int. $","89.77","Official data","Int. $","139.22","Official data","Int. $","127.11","Official data","Int. $","113.17","Official data","Int. $","118.24","Official data","Int. $","129.46","Official data","Int. $","109.57","Official data","Int. $","99.46","Official data","Int. $","71.56","Official data","Int. $","73.51","Official data","Int. $","61.8","Official data","Int. $","44.11","Official data","Int. $","54.43","Official data","Int. $","40.66","Official data","Int. $","64.91","Official data","Int. $","63.67","Official data","Int. $","65.14","Official data","Int. $","66.7","Official data","Int. $","67.71","Official data","Int. $","69.18","Official data","Int. $","63.76","Official data","Int. $","71.19","Official data","Int. $","57.69","Official data","Int. $","67.57","Official data","Int. $","54.41","Official data","Int. $","69.43","Official data","Int. $","90.88","Official data","Int. $","84.79","Official data","Int. $","128.35","Official data","Int. $","102.64","Official data","Int. $","102.61","Official data","Int. $","124.45","Official data","Int. $","90.59","Official data","Int. $","107.5","Official data","Int. $","126.55","Official data","Int. $","101.74","Official data","Int. $","109.91","Official data","Int. $","103.17","Official data","Int. $","86.92","Official data","Int. $","105.94","Official data","Int. $","125.15","Official data","Int. $","110.83","Official data","Int. $","111.28","Official data","Int. $","126.76","Official data","Int. $","120.38","Official data","Int. $","133.84","Official data","Int. $","138.39","Official data"
"Uganda [226]","Net per capita Production Index Number (2004-2006 = 100) [438]","Agriculture (PIN) [2051]","Int. $","134.35","Official data","Int. $","128.24","Official data","Int. $","138.4","Official data","Int. $","137.52","Official data","Int. $","121.94","Official data","Int. $","121.2","Official data","Int. $","133.66","Official data","Int. $","134.88","Official data","Int. $","149.58","Official data","Int. $","176.85","Official data","Int. $","166.75","Official data","Int. $","166.61","Official data","Int. $","162.06","Official data","Int. $","163.77","Official data","Int. $","169.64","Official data","Int. $","153.96","Official data","Int. $","149.55","Official data","Int. $","145.68","Official data","Int. $","105.14","Official data","Int. $","100.58","Official data","Int. $","105.78","Official data","Int. $","111.8","Official data","Int. $","114.42","Official data","Int. $","104.67","Official data","Int. $","103.53","Official data","Int. $","99.15","Official data","Int. $","100.58","Official data","Int. $","102.01","Official data","Int. $","106.13","Official data","Int. $","106.67","Official data","Int. $","106.47","Official data","Int. $","101.65","Official data","Int. $","104.89","Official data","Int. $","100.91","Official data","Int. $","101.53","Official data","Int. $","96.91","Official data","Int. $","94.26","Official data","Int. $","99.8","Official data","Int. $","103.45","Official data","Int. $","101.18","Official data","Int. $","104.21","Official data","Int. $","106.69","Official data","Int. $","106.36","Official data","Int. $","103.39","Official data","Int. $","100.6","Official data","Int. $","96.01","Official data","Int. $","96.8","Official data","Int. $","101.75","Official data","Int. $","100.83","Official data","Int. $","94.27","Official data","Int. $","87.39","Official data","Int. $","79.94","Official data","Int. $","78.58","Official data","Int. $","75.07","Official data"
"Uganda [226]","Net per capita Production Index Number (2004-2006 = 100) [438]","Cereals,Total [1717]","Int. $","146.94","Official data","Int. $","143.79","Official data","Int. $","139.96","Official data","Int. $","136.14","Official data","Int. $","151.9","Official data","Int. $","148.83","Official data","Int. $","147.09","Official data","Int. $","168.89","Official data","Int. $","206.48","Official data","Int. $","203.08","Official data","Int. $","172.39","Official data","Int. $","175.24","Official data","Int. $","163.99","Official data","Int. $","150.94","Official data","Int. $","184.03","Official data","Int. $","170.82","Official data","Int. $","150.64","Official data","Int. $","149.82","Official data","Int. $","119.34","Official data","Int. $","99.78","Official data","Int. $","103.83","Official data","Int. $","93.45","Official data","Int. $","117.47","Official data","Int. $","75.82","Official data","Int. $","92.18","Official data","Int. $","80.57","Official data","Int. $","89.95","Official data","Int. $","99.12","Official data","Int. $","112","Official data","Int. $","104.54","Official data","Int. $","101.46","Official data","Int. $","108.53","Official data","Int. $","112.26","Official data","Int. $","111.86","Official data","Int. $","113.44","Official data","Int. $","85.74","Official data","Int. $","85.6","Official data","Int. $","106.87","Official data","Int. $","107.46","Official data","Int. $","100.76","Official data","Int. $","106.72","Official data","Int. $","105.85","Official data","Int. $","108.7","Official data","Int. $","95.9","Official data","Int. $","103.17","Official data","Int. $","100.93","Official data","Int. $","101.09","Official data","Int. $","110.24","Official data","Int. $","109.67","Official data","Int. $","108.63","Official data","Int. $","113.74","Official data","Int. $","109.11","Official data","Int. $","104.41","Official data","Int. $","103.07","Official data"
"Uganda [226]","Net per capita Production Index Number (2004-2006 = 100) [438]","Crops (PIN) [2041]","Int. $","145.29","Official data","Int. $","140.76","Official data","Int. $","154.31","Official data","Int. $","154.2","Official data","Int. $","130.78","Official data","Int. $","131.24","Official data","Int. $","148.69","Official data","Int. $","152.66","Official data","Int. $","169.72","Official data","Int. $","206.7","Official data","Int. $","194.33","Official data","Int. $","193.48","Official data","Int. $","188.91","Official data","Int. $","192.29","Official data","Int. $","199.08","Official data","Int. $","177.83","Official data","Int. $","172.09","Official data","Int. $","166.12","Official data","Int. $","112.24","Official data","Int. $","107.73","Official data","Int. $","114.38","Official data","Int. $","122.6","Official data","Int. $","125.2","Official data","Int. $","113.06","Official data","Int. $","111.82","Official data","Int. $","109.96","Official data","Int. $","113.02","Official data","Int. $","114.27","Official data","Int. $","117.31","Official data","Int. $","116.17","Official data","Int. $","115","Official data","Int. $","108.82","Official data","Int. $","112.6","Official data","Int. $","109.39","Official data","Int. $","110.65","Official data","Int. $","105.44","Official data","Int. $","102.45","Official data","Int. $","108.22","Official data","Int. $","111.43","Official data","Int. $","109.15","Official data","Int. $","112.34","Official data","Int. $","112.78","Official data","Int. $","109.26","Official data","Int. $","104.94","Official data","Int. $","100.28","Official data","Int. $","94.78","Official data","Int. $","94.89","Official data","Int. $","91.14","Official data","Int. $","89.81","Official data","Int. $","82.43","Official data","Int. $","74.68","Official data","Int. $","66.58","Official data","Int. $","65.08","Official data","Int. $","63.27","Official data"
"Uganda [226]","Net per capita Production Index Number (2004-2006 = 100) [438]","Food (PIN) [2054]","Int. $","124.26","Official data","Int. $","120.22","Official data","Int. $","125.04","Official data","Int. $","123.09","Official data","Int. $","107.82","Official data","Int. $","107.37","Official data","Int. $","120.49","Official data","Int. $","125.93","Official data","Int. $","132.94","Official data","Int. $","164.8","Official data","Int. $","157.15","Official data","Int. $","156.68","Official data","Int. $","150.53","Official data","Int. $","156.09","Official data","Int. $","164.37","Official data","Int. $","152.41","Official data","Int. $","147.76","Official data","Int. $","145.65","Official data","Int. $","105.38","Official data","Int. $","99.33","Official data","Int. $","106.86","Official data","Int. $","110.32","Official data","Int. $","113.5","Official data","Int. $","103.22","Official data","Int. $","102.09","Official data","Int. $","97.58","Official data","Int. $","99.2","Official data","Int. $","101.53","Official data","Int. $","105.39","Official data","Int. $","107.51","Official data","Int. $","106.55","Official data","Int. $","102.85","Official data","Int. $","105.11","Official data","Int. $","99.25","Official data","Int. $","100.65","Official data","Int. $","92.45","Official data","Int. $","91.96","Official data","Int. $","98.07","Official data","Int. $","100.57","Official data","Int. $","100.85","Official data","Int. $","103.1","Official data","Int. $","104.7","Official data","Int. $","106.23","Official data","Int. $","102.79","Official data","Int. $","100.47","Official data","Int. $","96.74","Official data","Int. $","96.68","Official data","Int. $","101.08","Official data","Int. $","101.09","Official data","Int. $","94.29","Official data","Int. $","86.42","Official data","Int. $","79.02","Official data","Int. $","77.15","Official data","Int. $","73.42","Official data"
"Uganda [226]","Net per capita Production Index Number (2004-2006 = 100) [438]","Livestock (PIN) [2044]","Int. $","102.62","Official data","Int. $","94.26","Official data","Int. $","90.9","Official data","Int. $","88.15","Official data","Int. $","86.33","Official data","Int. $","85.56","Official data","Int. $","85.78","Official data","Int. $","84.17","Official data","Int. $","86.1","Official data","Int. $","89.17","Official data","Int. $","87.72","Official data","Int. $","88.5","Official data","Int. $","89.42","Official data","Int. $","89.69","Official data","Int. $","89.97","Official data","Int. $","89.08","Official data","Int. $","92.93","Official data","Int. $","99.19","Official data","Int. $","97.51","Official data","Int. $","88.18","Official data","Int. $","85.51","Official data","Int. $","85","Official data","Int. $","84.08","Official data","Int. $","83.68","Official data","Int. $","83.24","Official data","Int. $","69.69","Official data","Int. $","66.14","Official data","Int. $","67.91","Official data","Int. $","74.18","Official data","Int. $","81.83","Official data","Int. $","85.21","Official data","Int. $","84.29","Official data","Int. $","85.22","Official data","Int. $","79.98","Official data","Int. $","79.42","Official data","Int. $","78.39","Official data","Int. $","77.26","Official data","Int. $","77.93","Official data","Int. $","78.03","Official data","Int. $","77.69","Official data","Int. $","78.74","Official data","Int. $","87.27","Official data","Int. $","97.2","Official data","Int. $","99.06","Official data","Int. $","100.66","Official data","Int. $","100.28","Official data","Int. $","102.76","Official data","Int. $","100.35","Official data","Int. $","101.38","Official data","Int. $","100.92","Official data","Int. $","100.72","Official data","Int. $","99.33","Official data","Int. $","99.18","Official data","Int. $","90.21","Official data"
"Uganda [226]","Net per capita Production Index Number (2004-2006 = 100) [438]","Non Food (PIN) [2057]","Int. $","301.23","Official data","Int. $","260.97","Official data","Int. $","359.32","Official data","Int. $","376.33","Official data","Int. $","355.56","Official data","Int. $","349.99","Official data","Int. $","351.47","Official data","Int. $","282.87","Official data","Int. $","424.81","Official data","Int. $","376.23","Official data","Int. $","325.53","Official data","Int. $","330.98","Official data","Int. $","352.93","Official data","Int. $","290.83","Official data","Int. $","256.86","Official data","Int. $","179.6","Official data","Int. $","179.18","Official data","Int. $","146.22","Official data","Int. $","101.28","Official data","Int. $","121.29","Official data","Int. $","87.94","Official data","Int. $","136.27","Official data","Int. $","129.69","Official data","Int. $","128.6","Official data","Int. $","127.46","Official data","Int. $","125.1","Official data","Int. $","123.45","Official data","Int. $","109.85","Official data","Int. $","118.47","Official data","Int. $","92.79","Official data","Int. $","105.11","Official data","Int. $","81.91","Official data","Int. $","101.23","Official data","Int. $","128.39","Official data","Int. $","116.14","Official data","Int. $","170.55","Official data","Int. $","132.37","Official data","Int. $","128.44","Official data","Int. $","151.11","Official data","Int. $","106.61","Official data","Int. $","122.5","Official data","Int. $","139.55","Official data","Int. $","108.5","Official data","Int. $","113.33","Official data","Int. $","102.86","Official data","Int. $","83.8","Official data","Int. $","98.76","Official data","Int. $","112.82","Official data","Int. $","96.63","Official data","Int. $","93.86","Official data","Int. $","103.45","Official data","Int. $","95.07","Official data","Int. $","102.32","Official data","Int. $","102.41","Official data"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
